app_id,class_name,method,invocation,method_body,argument_list,number_of_arguments,complexity_score,,,
com.MWC.chatapp-55,Verify.java,verify,"public static void verify(boolean z, String str, @CheckForNull Object obj, char c) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, Character.valueOf(c)));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, Character.valueOf(c)));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 8, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",20,0.8619880792,,,
de.fluidmobile.android.mrt.store-92,Verify.java,verify,"public static void verify(boolean z, String str, Object obj, Object obj2, Object obj3) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, obj2, obj3));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, obj2, obj3));
        }
    }","{'argument_list': 2, 'block': 1, 'condition': 1, 'identifier': 7, 'if_statement': 1, 'method_invocation': 1, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",17,0.8427094906,,,
com.phongphan.launcher.older-8,OkHostnameVerifier.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public boolean verify(String str, SSLSession sSLSession) {
        try {
            return verify(str, (X509Certificate) sSLSession.getPeerCertificates()[0]);
        } catch (SSLException unused) {
            return false;
        }
    }","{
        try {
            return verify(str, (X509Certificate) sSLSession.getPeerCertificates()[0]);
        } catch (SSLException unused) {
            return false;
        }
    }","{'argument_list': 2, 'array_access': 1, 'block': 2, 'cast_expression': 1, 'catch_clause': 1, 'catch_formal_parameter': 1, 'catch_type': 1, 'decimal_integer_literal': 1, 'false': 1, 'identifier': 5, 'method_invocation': 2, 'return_statement': 2, 'try_statement': 1, 'type_identifier': 2}",23,0.8767932071,,,
com.mouseclicktechnologies.jdojimarkets-26,Verify.java,verify,"public static void verify(boolean z, String str, @CheckForNull Object obj, int i) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, Integer.valueOf(i)));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, Integer.valueOf(i)));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 8, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",20,0.8619880792,,,
com.blueframetech.psuac-310400070,Verify.java,verify,"public static void verify(boolean z2, String str, long j2) {
        if (!z2) {
            throw new VerifyException(Strings.lenientFormat(str, Long.valueOf(j2)));
        }
    }","{
        if (!z2) {
            throw new VerifyException(Strings.lenientFormat(str, Long.valueOf(j2)));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 7, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",19,0.8561524782,,,
app.Theme.honor.play8a.honor20i.honor10i.Wallpaper.launcher-9,Verify.java,verify,"public static void verify(boolean z, String str, char c, int i) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Character.valueOf(c), Integer.valueOf(i)));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Character.valueOf(c), Integer.valueOf(i)));
        }
    }","{'argument_list': 4, 'block': 1, 'condition': 1, 'identifier': 10, 'if_statement': 1, 'method_invocation': 3, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",24,0.8809985615,,,
com.paychex.kiosk-64,C2099d.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public boolean verify(String str, SSLSession sSLSession) {
        try {
            return m4018c(str, (X509Certificate) sSLSession.getPeerCertificates()[0]);
        } catch (SSLException unused) {
            return false;
        }
    }","{
        try {
            return m4018c(str, (X509Certificate) sSLSession.getPeerCertificates()[0]);
        } catch (SSLException unused) {
            return false;
        }
    }","{'argument_list': 2, 'array_access': 1, 'block': 2, 'cast_expression': 1, 'catch_clause': 1, 'catch_formal_parameter': 1, 'catch_type': 1, 'decimal_integer_literal': 1, 'false': 1, 'identifier': 5, 'method_invocation': 2, 'return_statement': 2, 'try_statement': 1, 'type_identifier': 2}",23,0.8767932071,,,
com.premiumsoftware.lullaby-23,Verify.java,verify,"public static void verify(boolean z2, String str, int i2) {
        if (!z2) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i2)));
        }
    }","{
        if (!z2) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i2)));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 7, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",19,0.8561524782,,,
com.mashtaler.adtd.demo-94,Verify.java,verify,"public static void verify(boolean z, String str, int i) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i)));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i)));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 7, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",19,0.8561524782,,,
com.androny.egy.cables_tables-181,Verify.java,verify,"public static void verify(boolean z, String str, @CheckForNull Object obj) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj));
        }
    }","{'argument_list': 2, 'block': 1, 'condition': 1, 'identifier': 5, 'if_statement': 1, 'method_invocation': 1, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",15,0.8262150989,,,
com.expertschoice.current.affairs.daily.update-191,Verify.java,verify,"public static void verify(boolean expression, String errorMessageTemplate, char p1, int p2) {
        if (!expression) {
            throw new VerifyException(Strings.lenientFormat(errorMessageTemplate, Character.valueOf(p1), Integer.valueOf(p2)));
        }
    }","{
        if (!expression) {
            throw new VerifyException(Strings.lenientFormat(errorMessageTemplate, Character.valueOf(p1), Integer.valueOf(p2)));
        }
    }","{'argument_list': 4, 'block': 1, 'condition': 1, 'identifier': 10, 'if_statement': 1, 'method_invocation': 3, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",24,0.8809985615,,,
com.nick.memasik-309,TransferNetworkConnectionType.java,verify,"@Override // com.amazonaws.mobileconnectors.p041s3.transferutility.TransferNetworkConnectionType
            protected boolean verify(NetworkInfo networkInfo) {
                if (networkInfo != null && networkInfo.isConnected() && networkInfo.getType() == 1) {
                    return true;
                }
                return false;
            }","{
                if (networkInfo != null && networkInfo.isConnected() && networkInfo.getType() == 1) {
                    return true;
                }
                return false;
            }","{'argument_list': 2, 'binary_expression': 4, 'block': 1, 'condition': 1, 'decimal_integer_literal': 1, 'false': 1, 'identifier': 5, 'if_statement': 1, 'method_invocation': 2, 'null_literal': 1, 'return_statement': 2, 'true': 1}",22,0.8722529174,,,
net.arely.noaa_weather_radio_stations_tornado_hurricane_forecast_usa-44,Verify.java,verify,"public static void verify(boolean z, String str, long j, @CheckForNull Object obj) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Long.valueOf(j), obj));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Long.valueOf(j), obj));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 8, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",20,0.8619880792,,,
com.jg.spongeminds.halloweencoloring-11,Verify.java,verify,"public static void verify(boolean z, String str, int i, @CheckForNull Object obj) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i), obj));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i), obj));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 8, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",20,0.8619880792,,,
com.ng.planetcam-23,Verify.java,verify,"public static void verify(boolean z, String str, int i, int i2) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i), Integer.valueOf(i2)));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Integer.valueOf(i), Integer.valueOf(i2)));
        }
    }","{'argument_list': 4, 'block': 1, 'condition': 1, 'identifier': 10, 'if_statement': 1, 'method_invocation': 3, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",24,0.8809985615,,,
mom.social.socialmom-32711,ChangeDelta.java,verify,"@Override // difflib.Delta
    public void verify(List<T> list) throws PatchFailedException {
        getOriginal().verify(list);
        if (getOriginal().getPosition() > list.size()) {
            throw new PatchFailedException(""Incorrect patch for delta: delta original position > target size"");
        }
    }","{
        getOriginal().verify(list);
        if (getOriginal().getPosition() > list.size()) {
            throw new PatchFailedException(""Incorrect patch for delta: delta original position > target size"");
        }
    }","{'argument_list': 6, 'binary_expression': 1, 'block': 1, 'condition': 1, 'expression_statement': 1, 'identifier': 7, 'if_statement': 1, 'method_invocation': 5, 'object_creation_expression': 1, 'string_fragment': 1, 'string_literal': 1, 'throw_statement': 1, 'type_identifier': 1}",28,0.8951294866,,,
com.aaasurid.tipsforamazonecho-4,Verify.java,verify,"public static void verify(boolean z, String str, char c, @CheckForNull Object obj) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Character.valueOf(c), obj));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Character.valueOf(c), obj));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 8, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",20,0.8619880792,,,
com.nippt.shona.free.bible-26,Verify.java,verify,"public static void verify(boolean z, String str, long j, int i) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Long.valueOf(j), Integer.valueOf(i)));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Long.valueOf(j), Integer.valueOf(i)));
        }
    }","{'argument_list': 4, 'block': 1, 'condition': 1, 'identifier': 10, 'if_statement': 1, 'method_invocation': 3, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",24,0.8809985615,,,
net.playtouch.doggyquesttdf-600009,Verify.java,verify,"public static void verify(boolean z, String str, @CheckForNull Object obj) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj));
        }
    }","{'argument_list': 2, 'block': 1, 'condition': 1, 'identifier': 5, 'if_statement': 1, 'method_invocation': 1, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",15,0.8262150989,,,
com.fikra_plusplus.dinars-21024,Verify.java,verify,"public static void verify(boolean z, @NullableDecl String str, char c) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Character.valueOf(c)));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, Character.valueOf(c)));
        }
    }","{'argument_list': 3, 'block': 1, 'condition': 1, 'identifier': 7, 'if_statement': 1, 'method_invocation': 2, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",19,0.8561524782,,,
com.weejim.app.sglottery-10195,Verify.java,verify,"public static void verify(boolean z, String str, @CheckForNull Object obj, @CheckForNull Object obj2, @CheckForNull Object obj3, @CheckForNull Object obj4) {
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, obj2, obj3, obj4));
        }
    }","{
        if (!z) {
            throw new VerifyException(Strings.lenientFormat(str, obj, obj2, obj3, obj4));
        }
    }","{'argument_list': 2, 'block': 1, 'condition': 1, 'identifier': 8, 'if_statement': 1, 'method_invocation': 1, 'object_creation_expression': 1, 'throw_statement': 1, 'type_identifier': 1, 'unary_expression': 1}",18,0.849755532,,,
